firstName,lastName,district,nextReelection,leadershipTitle,party,dateOfBirth,cspanid,sex,govtrackLink,twitterID,youtubeID,lastElected,districtState,website,phone,senatorRank,house,description,govtrackID,education
Carolyn,McCarthy,4,2015-01-03 00:00,,DEM,1944-01-05 00:00,45040,F,https://www.govtrack.us/congress/members/carolyn_mccarthy/400257,RepMcCarthyNY,CarolynMcCarthy,2013-01-03 00:00,NY,http://carolynmccarthy.house.gov,202-225-5516,,HS,Representative from NY,400257,
Jim,Matheson,4,2015-01-03 00:00,,DEM,1960-03-21 00:00,89172,M,https://www.govtrack.us/congress/members/jim_matheson/400255,RepJimMatheson,RepJimMatheson,2013-01-03 00:00,UT,http://matheson.house.gov,202-225-3011,,HS,Representative from UT,400255,
Carolyn,Maloney,12,2015-01-03 00:00,,DEM,1946-02-19 00:00,26162,F,https://www.govtrack.us/congress/members/carolyn_maloney/400251,RepMaloney,0,2013-01-03 00:00,NY,http://maloney.house.gov,202-225-7944,,HS,Representative from NY,400251,"B.A., Greensboro College, Greensboro, N.C., 1968"
Stephen,Lynch,8,2015-01-03 00:00,,DEM,1955-03-31 00:00,1000222,M,https://www.govtrack.us/congress/members/stephen_lynch/400249,RepStephenLynch,RepLynch,2013-01-03 00:00,MA,http://lynch.house.gov,202-225-8273,,HS,Representative from MA,400249,
Frank,Lucas,3,2015-01-03 00:00,,REP,1960-01-06 00:00,35692,M,https://www.govtrack.us/congress/members/frank_lucas/400247,RepFrankLucas,RepFrankLucas,2013-01-03 00:00,OK,http://lucas.house.gov,202-225-5565,,HS,Representative from OK,400247,
Nita,Lowey,17,2015-01-03 00:00,,DEM,1937-07-05 00:00,6110,F,https://www.govtrack.us/congress/members/nita_lowey/400246,NitaLowey,nitalowey,2013-01-03 00:00,NY,http://lowey.house.gov,202-225-6506,,HS,Representative from NY,400246,
Zoe,Lofgren,19,2015-01-03 00:00,,DEM,1947-12-21 00:00,36520,F,https://www.govtrack.us/congress/members/zoe_lofgren/400245,RepZoeLofgren,RepZoeLofgren,2013-01-03 00:00,CA,http://lofgren.house.gov,202-225-3072,,HS,Representative from CA,400245,"B.A., Stanford University, Stanford, Calif., 1970
J.D., Santa Clara University School of Law, Santa Clara, Calif., 1975"
Frank,LoBiondo,2,2015-01-03 00:00,,REP,1946-05-12 00:00,30867,M,https://www.govtrack.us/congress/members/frank_lobiondo/400244,RepLoBiondo,USRepFrankLoBiondo,2013-01-03 00:00,NJ,http://lobiondo.house.gov,202-225-6572,,HS,Representative from NJ,400244,"B.A., St. Joseph's University"
John,Lewis,5,2015-01-03 00:00,,DEM,1940-02-21 00:00,2528,M,https://www.govtrack.us/congress/members/john_lewis/400240,RepJohnLewis,repjohnlewis,2013-01-03 00:00,GA,http://johnlewis.house.gov,202-225-3801,,HS,Representative from GA,400240,"B.A., American Baptist Theological Seminary, Nashville, Tenn., 1961
B.A., Fisk University, Nashville, Tenn., 1967"
Sander,Levin,9,2015-01-03 00:00,,DEM,1931-09-06 00:00,251,M,https://www.govtrack.us/congress/members/sander_levin/400238,RepSandyLevin,mi12yes,2013-01-03 00:00,MI,http://levin.house.gov,202-225-4961,,HS,Representative from MI,400238,
Sheila,Jackson Lee,18,2015-01-03 00:00,,DEM,1950-01-12 00:00,36819,F,https://www.govtrack.us/congress/members/sheila_jackson_lee/400199,JacksonLeeTX18,TX18SJL,2013-01-03 00:00,TX,http://jacksonlee.house.gov,202-225-3816,,HS,Representative from TX,400199,
Barbara,Lee,13,2015-01-03 00:00,,DEM,1946-07-16 00:00,54579,F,https://www.govtrack.us/congress/members/barbara_lee/400237,RepBarbaraLee,RepLee,2013-01-03 00:00,CA,http://lee.house.gov,202-225-2661,,HS,Representative from CA,400237,"M.S.W., University of California, Berkeley, Calif., 1975"
Tom,Latham,3,2015-01-03 00:00,,REP,1948-07-14 00:00,36609,M,https://www.govtrack.us/congress/members/tom_latham/400234,TomLatham,CongressmanTomLatham,2013-01-03 00:00,IA,http://latham.house.gov,202-225-5476,,HS,Representative from IA,400234,
John,Larson,1,2015-01-03 00:00,,DEM,1948-07-22 00:00,36596,M,https://www.govtrack.us/congress/members/john_larson/400233,RepJohnLarson,RepJohnLarson,2013-01-03 00:00,CT,http://www.larson.house.gov,202-225-2265,,HS,Representative from CT,400233,"B.A., Central Connecticut University, New Britain, Conn., 1971"
Rick,Larsen,2,2015-01-03 00:00,,DEM,1965-06-15 00:00,86610,M,https://www.govtrack.us/congress/members/rick_larsen/400232,RepRickLarsen,congressmanlarsen,2013-01-03 00:00,WA,http://larsen.house.gov,202-225-2605,,HS,Representative from WA,400232,"B.A., Pacific Lutheran University, Tacoma, Wash., 1987
M.P.A., University of Minnesota, Minneapolis, Minn., 1990"
James,Langevin,2,2015-01-03 00:00,,DEM,1964-04-22 00:00,86608,M,https://www.govtrack.us/congress/members/james_langevin/400230,JimLangevin,jimlangevin,2013-01-03 00:00,RI,http://langevin.house.gov,202-225-2735,,HS,Representative from RI,400230,
John,Kline,2,2015-01-03 00:00,,REP,1947-09-06 00:00,1003596,M,https://www.govtrack.us/congress/members/john_kline/400224,RepJohnKline,repjohnkline,2013-01-03 00:00,MN,http://kline.house.gov,202-225-2271,,HS,Representative from MN,400224,
Jack,Kingston,1,2015-01-03 00:00,,REP,1955-04-24 00:00,26480,M,https://www.govtrack.us/congress/members/jack_kingston/400221,JackKingston,jackkingston,2013-01-03 00:00,GA,http://kingston.house.gov,202-225-5831,,HS,Representative from GA,400221,
Peter,King,2,2015-01-03 00:00,,REP,1944-04-05 00:00,26487,M,https://www.govtrack.us/congress/members/peter_king/400219,RepPeteKing,RepPeterKing,2013-01-03 00:00,NY,http://peteking.house.gov,202-225-7896,,HS,Representative from NY,400219,"B.A., St. Francis College, Brooklyn Heights, N.Y., 1965
J.D., Notre Dame University, Notre Dame, Ind., 1968"
Steve,King,4,2015-01-03 00:00,,REP,1949-05-28 00:00,1003590,M,https://www.govtrack.us/congress/members/steve_king/400220,SteveKingIA,stevekingia,2013-01-03 00:00,IA,http://steveking.house.gov,202-225-4426,,HS,Representative from IA,400220,
Ron,Kind,3,2015-01-03 00:00,,DEM,1963-03-16 00:00,45870,M,https://www.govtrack.us/congress/members/ron_kind/400218,RepRonKind,RepRonKind,2013-01-03 00:00,WI,http://kind.house.gov,202-225-5506,,HS,Representative from WI,400218,
Marcy,Kaptur,9,2015-01-03 00:00,,DEM,1946-06-17 00:00,1458,F,https://www.govtrack.us/congress/members/marcy_kaptur/400211,RepMarcyKaptur,USRepMarcyKaptur,2013-01-03 00:00,OH,http://www.kaptur.house.gov,202-225-4146,,HS,Representative from OH,400211,"B.A., University of Wisconsin, Madison, Wis., 1968
M.A., University of Michigan, Ann Arbor, Mich., 1974"
Walter,Jones,3,2015-01-03 00:00,,REP,1943-02-10 00:00,36693,M,https://www.govtrack.us/congress/members/walter_jones/400209,RepWalterJones,RepWalterJones,2013-01-03 00:00,NC,http://jones.house.gov,202-225-3415,,HS,Representative from NC,400209,
Eddie,Johnson,30,2015-01-03 00:00,,DEM,1935-12-03 00:00,23352,F,https://www.govtrack.us/congress/members/eddie_johnson/400204,RepEBJ,RepEddieBJohnson,2013-01-03 00:00,TX,http://ebjohnson.house.gov,202-225-8885,,HS,Representative from TX,400204,"B.S., Texas Christian University, Fort Worth, Tex., 1967
M.P.A., Southern Methodist University, Dallas, Tex., 1976"
Sam,Johnson,3,2015-01-03 00:00,,REP,1930-10-11 00:00,18711,M,https://www.govtrack.us/congress/members/sam_johnson/400206,SamsPressShop,RepSamJohnson,2013-01-03 00:00,TX,http://samjohnson.house.gov,202-225-4201,,HS,Representative from TX,400206,
Darrell,Issa,49,2015-01-03 00:00,,REP,1953-11-01 00:00,90066,M,https://www.govtrack.us/congress/members/darrell_issa/400196,DarrellIssa,repdarrellissa,2013-01-03 00:00,CA,http://issa.house.gov,202-225-3906,,HS,Representative from CA,400196,
Steve,Israel,3,2015-01-03 00:00,,DEM,1958-05-30 00:00,87911,M,https://www.govtrack.us/congress/members/steve_israel/400195,RepSteveIsrael,repsteveisrael,2013-01-03 00:00,NY,http://israel.house.gov,202-225-3335,,HS,Representative from NY,400195,"B.A., George Washington University, Washington, D.C., 1982"
Steny,Hoyer,5,2015-01-03 00:00,Minority Whip,DEM,1939-06-14 00:00,1919,M,https://www.govtrack.us/congress/members/steny_hoyer/400189,WhipHoyer,LeaderHoyer,2013-01-03 00:00,MD,http://hoyer.house.gov,202-225-4131,,HS,Representative from MD,400189,"B.S., University of Maryland, College Park, 1963
J.D., Georgetown University Law Center, Washington, D.C., 1966"
Michael,Honda,17,2015-01-03 00:00,,DEM,1941-06-27 00:00,85565,M,https://www.govtrack.us/congress/members/michael_honda/400185,RepMikeHonda,RepMikeHonda,2013-01-03 00:00,CA,http://honda.house.gov,202-225-2631,,HS,Representative from CA,400185,"B.A., San Jose State University, San Jose, Calif., 1968
M.A., San Jose State University, San Jose, Calif., 1974"
Rush,Holt,12,2015-01-03 00:00,,DEM,1948-10-15 00:00,57967,M,https://www.govtrack.us/congress/members/rush_holt/400184,0,RushHolt,2013-01-03 00:00,NJ,http://holt.house.gov,202-225-5801,,HS,Representative from NJ,400184,
Rubén,Hinojosa,15,2015-01-03 00:00,,DEM,1940-08-20 00:00,45743,M,https://www.govtrack.us/congress/members/ruben_hinojosa/400179,USRepRHinojosa,RepRubenHinojosa,2013-01-03 00:00,TX,http://hinojosa.house.gov,202-225-2531,,HS,Representative from TX,400179,
Jeb,Hensarling,5,2015-01-03 00:00,,REP,1957-05-29 00:00,1003619,M,https://www.govtrack.us/congress/members/jeb_hensarling/400175,RepHensarling,repjebhensarling,2013-01-03 00:00,TX,http://hensarling.house.gov,202-225-3484,,HS,Representative from TX,400175,
Doc,Hastings,4,2015-01-03 00:00,,REP,1941-02-07 00:00,31324,M,https://www.govtrack.us/congress/members/doc_hastings/400171,DocHastings,RepDocHastings,2013-01-03 00:00,WA,http://hastings.house.gov,202-225-5816,,HS,Representative from WA,400171,
Alcee,Hastings,20,2015-01-03 00:00,,DEM,1936-09-05 00:00,1858,M,https://www.govtrack.us/congress/members/alcee_hastings/400170,RepHastingsFL,RepAlceeHastings,2013-01-03 00:00,FL,http://alceehastings.house.gov,202-225-1313,,HS,Representative from FL,400170,"J.D., Florida Agricultural and Mechanical University, Tallahassee, 1963"
Ralph,Hall,4,2015-01-03 00:00,,REP,2023-05-03 00:00,7354,M,https://www.govtrack.us/congress/members/ralph_hall/400165,RalphHallPress,0,2013-01-03 00:00,TX,http://ralphhall.house.gov,202-225-6673,,HS,Representative from TX,400165,
Luis,Gutiérrez,4,2015-01-03 00:00,,DEM,1953-12-10 00:00,23476,M,https://www.govtrack.us/congress/members/luis_gutierrez/400163,LuisGutierrez,repluisgutierrez,2013-01-03 00:00,IL,http://gutierrez.house.gov,202-225-8203,,HS,Representative from IL,400163,"B.A., Northeastern Illinois University, DeKalb, Ill., 1974"
Raúl,Grijalva,3,2015-01-03 00:00,,DEM,1948-02-19 00:00,1003551,M,https://www.govtrack.us/congress/members/raul_grijalva/400162,RepraulGrijalva,raulgrijalvaaz07,2013-01-03 00:00,AZ,http://grijalva.house.gov,202-225-2435,,HS,Representative from AZ,400162,
Gene,Green,29,2015-01-03 00:00,,DEM,1947-10-17 00:00,26156,M,https://www.govtrack.us/congress/members/gene_green/400160,RepGeneGreen,RepGeneGreen,2013-01-03 00:00,TX,http://green.house.gov,202-225-1688,,HS,Representative from TX,400160,
Sam,Graves,6,2015-01-03 00:00,,REP,1963-11-07 00:00,89873,M,https://www.govtrack.us/congress/members/sam_graves/400158,0,0,2013-01-03 00:00,MO,http://graves.house.gov,202-225-7041,,HS,Representative from MO,400158,
Kay,Granger,12,2015-01-03 00:00,,REP,1943-01-18 00:00,45709,F,https://www.govtrack.us/congress/members/kay_granger/400157,RepKayGranger,RepKayGranger,2013-01-03 00:00,TX,http://kaygranger.house.gov,202-225-5071,,HS,Representative from TX,400157,
Bob,Goodlatte,6,2015-01-03 00:00,,REP,1952-09-22 00:00,27025,M,https://www.govtrack.us/congress/members/bob_goodlatte/400154,RepGoodlatte,RepBobGoodlatte,2013-01-03 00:00,VA,http://goodlatte.house.gov,202-225-5431,,HS,Representative from VA,400154,"B.A., Bates College, Lewiston, Maine, 1974
J.D., Washington and Lee University, Lexington, Va., 1977"
Phil,Gingrey,11,2015-01-03 00:00,,REP,1942-07-10 00:00,1003565,M,https://www.govtrack.us/congress/members/phil_gingrey/400151,RepPhilGingrey,RepPhilGingrey,2013-01-03 00:00,GA,http://gingrey.house.gov,202-225-2931,,HS,Representative from GA,400151,
Jim,Gerlach,6,2015-01-03 00:00,,REP,1955-02-25 00:00,1003611,M,https://www.govtrack.us/congress/members/jim_gerlach/400147,JimGerlach,RepJimGerlach,2013-01-03 00:00,PA,http://gerlach.house.gov,202-225-4315,,HS,Representative from PA,400147,
Scott,Garrett,5,2015-01-03 00:00,,REP,1959-07-09 00:00,1003601,M,https://www.govtrack.us/congress/members/scott_garrett/400145,RepGarrett,repscottgarrett,2013-01-03 00:00,NJ,http://garrett.house.gov,202-225-4465,,HS,Representative from NJ,400145,"B.A., Montclair State University, Montclair, N.J., 1981"
Rodney,Frelinghuysen,11,2015-01-03 00:00,,REP,1946-04-29 00:00,37781,M,https://www.govtrack.us/congress/members/rodney_frelinghuysen/400142,USRepRodney,RepFrelinghuysen,2013-01-03 00:00,NJ,http://frelinghuysen.house.gov,202-225-5034,,HS,Representative from NJ,400142,
Trent,Franks,8,2015-01-03 00:00,,REP,1957-06-19 00:00,1003550,M,https://www.govtrack.us/congress/members/trent_franks/400141,RepTrentFranks,0,2013-01-03 00:00,AZ,http://franks.house.gov,202-225-4576,,HS,Representative from AZ,400141,
J.,Forbes,4,2015-01-03 00:00,,REP,1952-02-17 00:00,89584,M,https://www.govtrack.us/congress/members/randy_forbes/400137,Randy_Forbes,RepRandyForbes,2013-01-03 00:00,VA,http://forbes.house.gov,202-225-6365,,HS,Representative from VA,400137,
Jeff,Flake,,2019-01-03 00:00,,REP,1962-12-31 00:00,87582,M,https://www.govtrack.us/congress/members/jeff_flake/400134,JeffFlake,flakeoffice,2013-01-03 00:00,AZ,http://www.flake.senate.gov,202-224-4521,junior,SN,Junior senator from AZ,400134,"M.A. Brigham Young University, Provo, Utah, 1987"
Chaka,Fattah,2,2015-01-03 00:00,,DEM,1956-11-21 00:00,36763,M,https://www.govtrack.us/congress/members/chaka_fattah/400130,ChakaFattah,ChakaFattah,2013-01-03 00:00,PA,http://fattah.house.gov,202-225-4001,,HS,Representative from PA,400130,"M.A., University of Pennsylvania"
Sam,Farr,20,2015-01-03 00:00,,DEM,1941-07-04 00:00,30645,M,https://www.govtrack.us/congress/members/sam_farr/400129,RepSamFarr,CongressmanSamFarr,2013-01-03 00:00,CA,http://www.farr.house.gov,202-225-2861,,HS,Representative from CA,400129,
Eni,Faleomavaega,,2015-01-03 00:00,,DEM,1943-08-15 00:00,6713,M,https://www.govtrack.us/congress/members/eni_faleomavaega/400128,EFaleomavaega,0,2013-01-03 00:00,AS,http://faleomavaega.house.gov,202-225-8577,,HS,Representative from AS,400128,
Anna,Eshoo,18,2015-01-03 00:00,,DEM,1942-12-13 00:00,26130,F,https://www.govtrack.us/congress/members/anna_eshoo/400124,RepAnnaEshoo,RepAnnaEshoo,2013-01-03 00:00,CA,http://eshoo.house.gov,202-225-8104,,HS,Representative from CA,400124,"A.A., Canada College, Redwood City, Calif., 1975"
Eliot,Engel,16,2015-01-03 00:00,,DEM,1947-02-18 00:00,6109,M,https://www.govtrack.us/congress/members/eliot_engel/400122,RepEliotEngel,engel2161,2013-01-03 00:00,NY,http://engel.house.gov,202-225-2464,,HS,Representative from NY,400122,"B.A., Hunter-Lehman College, City University of New York, New York, N.Y., 1969
M.A., Herbert H. Lehman College, City University of New York, New York, N.Y., 1973
J.D., New York Law School, New York, N.Y., 1987"
Michael,Doyle,14,2015-01-03 00:00,,DEM,1953-08-05 00:00,36774,M,https://www.govtrack.us/congress/members/michael_doyle/400114,USRepMikeDoyle,CongressmanDoyle,2013-01-03 00:00,PA,http://doyle.house.gov,202-225-2135,,HS,Representative from PA,400114,
Lloyd,Doggett,35,2015-01-03 00:00,,DEM,1946-10-06 00:00,36810,M,https://www.govtrack.us/congress/members/lloyd_doggett/400111,RepLloydDoggett,doggett,2013-01-03 00:00,TX,http://doggett.house.gov,202-225-4865,,HS,Representative from TX,400111,
John,Dingell,12,2015-01-03 00:00,,DEM,2026-07-08 00:00,470,M,https://www.govtrack.us/congress/members/john_dingell/400110,John_Dingell,0,2013-01-03 00:00,MI,http://dingell.house.gov,202-225-4071,,HS,Representative from MI,400110,
Mario,Diaz-Balart,25,2015-01-03 00:00,,REP,1961-09-25 00:00,1003562,M,https://www.govtrack.us/congress/members/mario_diaz_balart/400108,MarioDB,MarioDiazBalart,2013-01-03 00:00,FL,http://mariodiazbalart.house.gov,202-225-4211,,HS,Representative from FL,400108,
Rosa,DeLauro,3,2015-01-03 00:00,,DEM,1943-03-02 00:00,19040,F,https://www.govtrack.us/congress/members/rosa_delauro/400103,RosaDeLauro,rosadelauro,2013-01-03 00:00,CT,http://delauro.house.gov,202-225-3661,,HS,Representative from CT,400103,"B.A., Marymount College, Tarrytown, N.Y., 1964
M.A., Columbia University, New York, N.Y., 1966"
Diana,DeGette,1,2015-01-03 00:00,,DEM,1957-07-29 00:00,90293,F,https://www.govtrack.us/congress/members/diana_degette/400101,RepDianaDeGette,RepDianaDeGette,2013-01-03 00:00,CO,http://degette.house.gov,202-225-4431,,HS,Representative from CO,400101,"B.A., Colorado College, Colorado Springs, Colo., 1979
J.D., New York University, New York, N.Y., 1982"
Peter,DeFazio,4,2015-01-03 00:00,,DEM,1947-05-27 00:00,6068,M,https://www.govtrack.us/congress/members/peter_defazio/400100,RepPeterDeFazio,PeterDeFazio,2013-01-03 00:00,OR,http://defazio.house.gov,202-225-6416,,HS,Representative from OR,400100,"B.A., Tufts University, Medford, Mass., 1969
M.A., University of Oregon, Eugene, Oreg., 1977"
Danny,Davis,7,2015-01-03 00:00,,DEM,1941-09-06 00:00,44325,M,https://www.govtrack.us/congress/members/danny_davis/400093,RepDannyDavis,dannykdavis07,2013-01-03 00:00,IL,http://www.davis.house.gov,202-225-5006,,HS,Representative from IL,400093,"B.A., Arkansas A.M.& N. College, 1961
M.S., Chicago State University, Chicago, Ill., 1968"
Susan,Davis,53,2015-01-03 00:00,,DEM,1944-04-13 00:00,85595,F,https://www.govtrack.us/congress/members/susan_davis/400097,RepSusanDavis,0,2013-01-03 00:00,CA,http://www.house.gov/susandavis,202-225-2040,,HS,Representative from CA,400097,
Elijah,Cummings,7,2015-01-03 00:00,,DEM,1951-01-18 00:00,43300,M,https://www.govtrack.us/congress/members/elijah_cummings/400090,RepCummings,ElijahECummings,2013-01-03 00:00,MD,http://cummings.house.gov,202-225-4741,,HS,Representative from MD,400090,"J.D., University of Maryland School of Law, Baltimore, Md., 1976"
John,Culberson,7,2015-01-03 00:00,,REP,1956-08-24 00:00,88078,M,https://www.govtrack.us/congress/members/john_culberson/400089,CongCulberson,johnculbersontx07,2013-01-03 00:00,TX,http://culberson.house.gov,202-225-2571,,HS,Representative from TX,400089,"J.D., South Texas College of Law, Houston, Tex."
Joseph,Crowley,14,2015-01-03 00:00,,DEM,1962-03-16 00:00,57880,M,https://www.govtrack.us/congress/members/joseph_crowley/400087,RepJoeCrowley,RepJoeCrowley,2013-01-03 00:00,NY,http://crowley.house.gov,202-225-3965,,HS,Representative from NY,400087,
Ander,Crenshaw,4,2015-01-03 00:00,,REP,1944-09-01 00:00,1007679,M,https://www.govtrack.us/congress/members/ander_crenshaw/400086,AnderCrenshaw,RepAnderCrenshaw,2013-01-03 00:00,FL,http://crenshaw.house.gov,202-225-2501,,HS,Representative from FL,400086,"B.A., University of Georgia, Athens, Ga., 1966
J.D., University of Florida, Gainesville, Fla., 1969"
Jim,Cooper,5,2015-01-03 00:00,,DEM,1954-06-19 00:00,1201,M,https://www.govtrack.us/congress/members/jim_cooper/400081,RepJimCooper,RepJimCooper,2013-01-03 00:00,TN,http://cooper.house.gov,202-225-4311,,HS,Representative from TN,400081,
John,Conyers,13,2015-01-03 00:00,,DEM,2029-05-16 00:00,1824,M,https://www.govtrack.us/congress/members/john_conyers/400080,RepJohnConyers,JCMI14,2013-01-03 00:00,MI,http://conyers.house.gov,202-225-5126,,HS,Representative from MI,400080,"B.A., Wayne State University, Detroit, Mich., 1957"
Tom,Cole,4,2015-01-03 00:00,,REP,1949-04-28 00:00,1003609,M,https://www.govtrack.us/congress/members/tom_cole/400077,TomColeOK04,reptomcole,2013-01-03 00:00,OK,http://cole.house.gov,202-225-6165,,HS,Representative from OK,400077,
Howard,Coble,6,2015-01-03 00:00,,REP,1931-03-18 00:00,6961,M,https://www.govtrack.us/congress/members/howard_coble/400076,HowardCoble,0,2013-01-03 00:00,NC,http://coble.house.gov,202-225-3065,,HS,Representative from NC,400076,"A.B., Guilford College, Greensboro, N.C., 1958
J.D., University of North Carolina School of Law, Chapel Hill, 1962"
James,Clyburn,6,2015-01-03 00:00,,DEM,1940-07-21 00:00,21607,M,https://www.govtrack.us/congress/members/james_clyburn/400075,Clyburn,repjamesclyburn,2013-01-03 00:00,SC,http://clyburn.house.gov,202-225-3315,,HS,Representative from SC,400075,
Wm.,Clay,1,2015-01-03 00:00,,DEM,1956-07-27 00:00,88332,M,https://www.govtrack.us/congress/members/lacy_clay/400074,0,WilliamLacyClay,2013-01-03 00:00,MO,http://lacyclay.house.gov,202-225-2406,,HS,Representative from MO,400074,
Donna,Christensen,,2015-01-03 00:00,,DEM,1945-09-19 00:00,48879,F,https://www.govtrack.us/congress/members/donna_christensen/400073,DelegateDonna,delegatedonna,2013-01-03 00:00,VI,http://donnachristensen.house.gov,202-225-1790,,HS,Representative from VI,400073,
Steve,Chabot,1,2015-01-03 00:00,,REP,1953-01-22 00:00,36705,M,https://www.govtrack.us/congress/members/steve_chabot/400071,RepSteveChabot,congressmanchabot,2013-01-03 00:00,OH,http://chabot.house.gov,202-225-2216,,HS,Representative from OH,400071,
John,Carter,31,2015-01-03 00:00,,REP,1941-11-06 00:00,1004257,M,https://www.govtrack.us/congress/members/john_carter/400068,JudgeCarter,repjohncarter,2013-01-03 00:00,TX,http://carter.house.gov,202-225-3864,,HS,Representative from TX,400068,
Benjamin,Cardin,,2019-01-03 00:00,,DEM,1943-10-05 00:00,4004,M,https://www.govtrack.us/congress/members/benjamin_cardin/400064,SenatorCardin,senatorcardin,2013-01-03 00:00,MD,http://www.cardin.senate.gov,202-224-4524,junior,SN,Junior senator from MD,400064,"B.A., University of Pittsburgh, Pittsburgh, Pa., 1964
J.D., University of Maryland, Baltimore, Md., 1967"
Michael,Capuano,7,2015-01-03 00:00,,DEM,1952-01-09 00:00,56760,M,https://www.govtrack.us/congress/members/michael_capuano/400063,0,RepMikeCapuano,2013-01-03 00:00,MA,http://www.house.gov/capuano,202-225-5111,,HS,Representative from MA,400063,
Lois,Capps,24,2015-01-03 00:00,,DEM,1938-01-10 00:00,54075,F,https://www.govtrack.us/congress/members/lois_capps/400062,RepLoisCapps,reploiscapps,2013-01-03 00:00,CA,http://capps.house.gov,202-225-3601,,HS,Representative from CA,400062,"B.S., Pacific Lutheran University, Tacoma, Wash., 1959
M.A., University of California, Santa Barbara, Calif., 1990"
Shelley,Capito,2,2015-01-03 00:00,,REP,1953-11-26 00:00,83737,F,https://www.govtrack.us/congress/members/shelley_capito/400061,RepShelley,RepShelleyCapito,2013-01-03 00:00,WV,http://capito.house.gov,202-225-2711,,HS,Representative from WV,400061,
Eric,Cantor,7,2015-01-03 00:00,,REP,1963-06-06 00:00,87402,M,https://www.govtrack.us/congress/members/eric_cantor/400060,GOPLeader,EricCantor,2013-01-03 00:00,VA,http://cantor.house.gov,202-225-2815,,HS,Representative from VA,400060,
Dave,Camp,4,2015-01-03 00:00,,REP,1953-07-09 00:00,23039,M,https://www.govtrack.us/congress/members/dave_camp/400058,RepDaveCamp,DaveCampYT,2013-01-03 00:00,MI,http://camp.house.gov,202-225-3561,,HS,Representative from MI,400058,"B.A., Albion College, Albion, Mich., 1975
J.D., University of San Diego School of Law, San Diego, Calif., 1978"
Ken,Calvert,42,2015-01-03 00:00,,REP,1953-06-08 00:00,26709,M,https://www.govtrack.us/congress/members/ken_calvert/400057,KenCalvert,RepKenCalvert,2013-01-03 00:00,CA,http://calvert.house.gov,202-225-1986,,HS,Representative from CA,400057,"B.A., San Diego State University, San Diego, Calif., 1975"
Michael,Burgess,26,2015-01-03 00:00,,REP,1950-12-23 00:00,1003620,M,https://www.govtrack.us/congress/members/michael_burgess/400052,MichaelCBurgess,michaelcburgessmd,2013-01-03 00:00,TX,http://burgess.house.gov,202-225-7772,,HS,Representative from TX,400052,
Sherrod,Brown,,2019-01-03 00:00,,DEM,1952-11-09 00:00,5051,M,https://www.govtrack.us/congress/members/sherrod_brown/400050,SenSherrodBrown,SherrodBrownOhio,2013-01-03 00:00,OH,http://www.brown.senate.gov,202-224-2315,senior,SN,Senior senator from OH,400050,"B.A., Yale University, New Haven, Conn., 1974
M.A., Ohio State University, Ohio, 1981"
Corrine,Brown,5,2015-01-03 00:00,,DEM,1946-11-11 00:00,26192,F,https://www.govtrack.us/congress/members/corrine_brown/400048,RepCorrineBrown,CongresswomanBrown,2013-01-03 00:00,FL,http://corrinebrown.house.gov,202-225-0123,,HS,Representative from FL,400048,"B.S., Florida Agricultural and Mechanical University, Tallahassee, Fla., 1969
M.A., Florida Agricultural and Mechanical University, Tallahassee, Fla., 1971"
Kevin,Brady,8,2015-01-03 00:00,,REP,1955-04-11 00:00,45749,M,https://www.govtrack.us/congress/members/kevin_brady/400046,RepKevinBrady,KBrady8,2013-01-03 00:00,TX,http://kevinbrady.house.gov,202-225-4901,,HS,Representative from TX,400046,
Robert,Brady,1,2015-01-03 00:00,,DEM,1945-04-07 00:00,55227,M,https://www.govtrack.us/congress/members/robert_brady/400047,RepBrady,BradyPA01,2013-01-03 00:00,PA,http://brady.house.gov,202-225-4731,,HS,Representative from PA,400047,
Madeleine,Bordallo,,2015-01-03 00:00,,DEM,1933-05-31 00:00,1003568,F,https://www.govtrack.us/congress/members/madeleine_bordallo/400041,0,0,2013-01-03 00:00,GU,http://bordallo.house.gov,202-225-1188,,HS,Representative from GU,400041,
John,Boehner,8,2015-01-03 00:00,Speaker,REP,1949-11-17 00:00,16740,M,https://www.govtrack.us/congress/members/john_boehner/400036,SpeakerBoehner,johnboehner,2013-01-03 00:00,OH,http://boehner.house.gov,202-225-6205,,HS,Representative from OH,400036,"B.S., Xavier University, Cincinnati, Ohio, 1977"
Earl,Blumenauer,3,2015-01-03 00:00,,DEM,1948-08-16 00:00,43809,M,https://www.govtrack.us/congress/members/earl_blumenauer/400033,BlumenauerMedia,RepBlumenauer,2013-01-03 00:00,OR,http://blumenauer.house.gov,202-225-4811,,HS,Representative from OR,400033,
Marsha,Blackburn,7,2015-01-03 00:00,,REP,1952-06-06 00:00,31226,F,https://www.govtrack.us/congress/members/marsha_blackburn/400032,MarshaBlackburn,RepMarshaBlackburn,2013-01-03 00:00,TN,http://blackburn.house.gov,202-225-2811,,HS,Representative from TN,400032,
Rob,Bishop,1,2015-01-03 00:00,,REP,1951-07-13 00:00,1003621,M,https://www.govtrack.us/congress/members/rob_bishop/400029,RepRobBishop,CongressmanBishop,2013-01-03 00:00,UT,http://robbishop.house.gov,202-225-0453,,HS,Representative from UT,400029,
